snapped_at,price,market_cap,total_volume
2021-11-27 00:00:00 UTC,3.668318650354334,663509135.9256344,246709935.2361944
2021-11-28 00:00:00 UTC,3.6919835687621023,665407162.9710059,94517784.25844224
2021-11-29 00:00:00 UTC,3.6480648231141224,658968597.3404112,99922028.22694053
2021-11-30 00:00:00 UTC,3.757474573348021,679439297.7460653,87794606.16233046
2021-12-01 00:00:00 UTC,3.5468673482787936,643168255.4580618,116727963.60572366
2021-12-02 00:00:00 UTC,3.69030195580822,667555663.2543817,495261958.9528481
2021-12-03 00:00:00 UTC,3.4728834370439,628926728.7024477,171107494.40808523
2021-12-04 00:00:00 UTC,3.144834871195151,1248324873.0361586,138727845.30119175
2021-12-05 00:00:00 UTC,2.659692569751391,1062133155.9146891,284452938.0395671
2021-12-06 00:00:00 UTC,2.62426840514571,1046462853.5575635,141943304.9115369
2021-12-07 00:00:00 UTC,2.666336397979355,1065852556.7532563,150806019.77744153
2021-12-08 00:00:00 UTC,2.674313755076515,1071721470.420452,130019726.2014894
2021-12-09 00:00:00 UTC,2.7246796644557154,1103659566.862443,108605780.97218381
2021-12-10 00:00:00 UTC,2.511098328774217,1023078439.9923393,144424292.13428247
2021-12-11 00:00:00 UTC,2.48662538900733,1020177387.4630955,104876671.87469444
2021-12-12 00:00:00 UTC,2.581210525211812,1051330381.0232365,84028684.03628667
2021-12-13 00:00:00 UTC,2.5435496567972575,1038271249.8506163,58255558.7104338
2021-12-14 00:00:00 UTC,2.403932406828151,983010312.4154029,148080447.54232854
2021-12-15 00:00:00 UTC,2.5471330360023416,1039175186.0907,123154388.52946849
2021-12-16 00:00:00 UTC,2.54744143779645,1036728775.2179188,97759298.09204194
2021-12-17 00:00:00 UTC,2.586250890133536,1053837588.629821,81004210.947695
2021-12-18 00:00:00 UTC,2.4558272920868,1003970756.307981,107829161.9182539
2021-12-19 00:00:00 UTC,2.4735163479864193,1041049337.3441956,92312553.36678281
2021-12-20 00:00:00 UTC,2.436688143747799,1029058506.8075049,64961796.51715059
2021-12-21 00:00:00 UTC,2.4092358035539734,1019200101.738296,70544977.11326909
2021-12-22 00:00:00 UTC,2.446559119852511,1035005208.8079152,52467158.30004305
2021-12-23 00:00:00 UTC,2.4826843825731557,1048887003.0388095,98446632.92960362
2021-12-24 00:00:00 UTC,2.7924596146321563,1176015991.564878,234382225.559811
2021-12-25 00:00:00 UTC,2.7525148278353746,1160629059.3324704,190107128.9707372
2021-12-26 00:00:00 UTC,2.7420241457294297,1160934082.2356029,100374791.61616355
2021-12-27 00:00:00 UTC,2.7631053058345656,1165170468.305094,92762624.22981316
2021-12-28 00:00:00 UTC,2.799895339712873,1186219388.8994873,139717622.41718805
2021-12-29 00:00:00 UTC,2.554131402303596,1084633017.1978855,134841027.666426
2021-12-30 00:00:00 UTC,2.403654092162337,1011353682.8205929,103450477.00497098
2021-12-31 00:00:00 UTC,2.4676053419437203,1041429272.7333227,105767969.23088124
2022-01-01 00:00:00 UTC,2.3945821709812822,1013679600.0730757,83023957.34463549
2022-01-02 00:00:00 UTC,2.5359825615334293,1064489490.4167354,63664895.368597776
2022-01-03 00:00:00 UTC,2.5556890910524874,1081305864.2902005,70742085.91494279
2022-01-04 00:00:00 UTC,2.56429535510979,1128806178.380168,107841424.62279913
2022-01-05 00:00:00 UTC,2.491738213421372,1108541791.015625,100789060.99512759
2022-01-06 00:00:00 UTC,2.338253255591493,1030361984.5292737,119417651.4368022
2022-01-07 00:00:00 UTC,2.3462829624579205,1034089150.2835941,118895085.37617269
2022-01-08 00:00:00 UTC,2.1799323898566727,957912034.0082194,141841734.12195325
2022-01-09 00:00:00 UTC,2.126501649234473,939993334.4922115,87244361.22962546
2022-01-10 00:00:00 UTC,2.1557291572854016,942440586.4846685,51521971.42162701
2022-01-11 00:00:00 UTC,2.0784014982060053,915647902.6794895,80498030.59469675
2022-01-12 00:00:00 UTC,2.1489762948844597,945722485.6364763,56960629.01474835
2022-01-13 00:00:00 UTC,2.2482951169777516,994071541.5561891,62264748.401478946
2022-01-14 00:00:00 UTC,2.3464970337087165,1043105604.4744686,267967882.02715477
2022-01-15 00:00:00 UTC,2.3650942517821987,1041742667.3234091,99955498.19322532
2022-01-16 00:00:00 UTC,2.386516565414558,1052047691.2855558,59305685.21417786
2022-01-17 00:00:00 UTC,2.433042053663415,1074446416.845164,85877988.70270237
2022-01-18 00:00:00 UTC,2.2465192253030826,994928638.8423034,77014884.03221089
2022-01-19 00:00:00 UTC,2.192094406051863,970876771.1615937,71598382.44478266
2022-01-20 00:00:00 UTC,2.0941482502563535,983807737.0473105,68484286.54190806
2022-01-21 00:00:00 UTC,2.04293539015826,959917347.0613481,80849464.02911031
2022-01-22 00:00:00 UTC,1.8314833542385354,858730614.803976,127638637.42038116
2022-01-23 00:00:00 UTC,1.6110551633105872,753231487.3479259,126096273.38626537
2022-01-24 00:00:00 UTC,1.6874058651650896,788166180.6269383,76609837.81490825
2022-01-25 00:00:00 UTC,1.5865874098874901,744819408.6813496,90452644.66242792
2022-01-26 00:00:00 UTC,1.5972490591692925,749265609.4347906,65793111.06272119
2022-01-27 00:00:00 UTC,1.6227338201338097,764296004.5987737,99106030.99124765
2022-01-28 00:00:00 UTC,1.5926490890528142,745542418.0853341,61462398.62187693
2022-01-29 00:00:00 UTC,1.6508340689087257,771913770.6761535,69092079.45574608
2022-01-30 00:00:00 UTC,1.7144642627557019,801508636.5223519,65058547.27667516
2022-01-31 00:00:00 UTC,1.6613275724150351,780702174.3560541,44014943.29233023
2022-02-01 00:00:00 UTC,1.6878052009493403,788689974.5025829,43594016.56594689
2022-02-02 00:00:00 UTC,1.7087060685408948,801871964.7155212,51149441.330221504
2022-02-03 00:00:00 UTC,1.6248703155062347,760769074.5785512,49494510.80397688
2022-02-04 00:00:00 UTC,1.6524243771647247,770763364.3100177,42626697.98005282
2022-02-05 00:00:00 UTC,1.761711364108698,819701884.3941526,62191836.91098511
2022-02-06 00:00:00 UTC,1.7919084864355195,841316402.4711099,58898933.11498079
2022-02-07 00:00:00 UTC,1.8625384373446543,872530850.7150925,56831762.39959909
2022-02-08 00:00:00 UTC,1.9400032255197392,909332109.5200831,67192266.19340058
2022-02-09 00:00:00 UTC,1.8621469952479512,873124965.3042003,82270473.01649514
2022-02-10 00:00:00 UTC,1.9296249499102522,902543101.6287981,58393308.93353551
2022-02-11 00:00:00 UTC,1.8028303550441656,844805615.4554602,71933466.82737404
2022-02-12 00:00:00 UTC,1.7106963100108714,708508323.9510874,56410608.10683491
2022-02-13 00:00:00 UTC,1.6848295930835835,700094868.2919073,42557808.849705875
2022-02-14 00:00:00 UTC,1.6651291469610636,691947014.8670207,35980822.94195806
2022-02-15 00:00:00 UTC,1.7026976476062043,707836389.514277,56943236.08251659
2022-02-16 00:00:00 UTC,1.796169476988603,747958012.5712961,40766284.02483243
2022-02-17 00:00:00 UTC,1.8133537300299776,755673629.9075192,59100735.70871341
2022-02-18 00:00:00 UTC,1.6579327578307275,690218313.7495493,62009535.62266839
2022-02-19 00:00:00 UTC,1.5886104507949201,661094969.0752392,62279479.79169643
2022-02-20 00:00:00 UTC,1.5882456810465233,659221583.1447599,36425099.09518119
2022-02-21 00:00:00 UTC,1.4945161838820264,622191203.689108,41793599.66921087
2022-02-22 00:00:00 UTC,1.3658535793398947,569061788.8098866,64866421.534405336
2022-02-23 00:00:00 UTC,1.422121063540165,592198086.679109,50002916.324199066
2022-02-24 00:00:00 UTC,1.3945932609516343,580372901.9958689,41176462.69598925
2022-02-25 00:00:00 UTC,1.3367781017379647,555199269.8344762,96964746.49981196
2022-02-26 00:00:00 UTC,1.4616811872550546,608149746.5110552,61653420.45858393
2022-02-27 00:00:00 UTC,1.4303299055566367,593485661.6325048,34357778.63486922
2022-02-28 00:00:00 UTC,1.387046476799505,576448418.0442992,60365666.411817014
2022-03-01 00:00:00 UTC,1.5023251784386413,621872603.4410752,67330050.30922167
2022-03-02 00:00:00 UTC,1.5185433843442286,630786752.6971295,58110962.10747614
2022-03-03 00:00:00 UTC,1.4942286509084113,621998636.9275908,53829201.932431094
2022-03-04 00:00:00 UTC,1.4393557594891164,598973424.7413286,44727851.11117421
2022-03-05 00:00:00 UTC,1.344769683873672,560137371.1877183,57581036.22301558
2022-03-06 00:00:00 UTC,1.3586655704716777,560575302.315943,29950362.727776155
2022-03-07 00:00:00 UTC,1.3035607230096138,539342523.7069415,31700833.357881308
2022-03-08 00:00:00 UTC,1.2744003539620103,527854373.90303874,43563475.3656226
2022-03-09 00:00:00 UTC,1.2908948162932667,533943370.5184909,30738998.28200346
2022-03-10 00:00:00 UTC,1.374243158136294,568429925.7998705,40384548.93396888
2022-03-11 00:00:00 UTC,1.371718472089374,567437375.8157345,70728692.74330023
2022-03-12 00:00:00 UTC,1.3216338853148946,548566098.1123108,35365857.62625349
2022-03-13 00:00:00 UTC,1.33636685609253,553437042.3329872,33140969.239038203
2022-03-14 00:00:00 UTC,1.311257414316734,542677818.6136569,45850523.579733506
2022-03-15 00:00:00 UTC,1.3310662076351232,550678140.5881001,29202431.814319815
2022-03-16 00:00:00 UTC,1.3516853827530095,560187179.6701713,33660654.670268856
2022-03-17 00:00:00 UTC,1.5117796360526699,622232715.4637805,122959828.54088067
2022-03-18 00:00:00 UTC,1.4814453700083152,612642037.045426,58157700.15068906
2022-03-19 00:00:00 UTC,1.5903307558007156,659518378.1069696,122078187.17603461
2022-03-20 00:00:00 UTC,1.6336388672502316,676549183.9322546,113669962.4664581
2022-03-21 00:00:00 UTC,1.5547507037382444,644369388.926103,72036156.18691231
2022-03-22 00:00:00 UTC,1.5330103320694959,634914553.443405,65191244.97703729
2022-03-23 00:00:00 UTC,1.5482593604105264,640522290.4088235,66687169.55454596
2022-03-24 00:00:00 UTC,1.6106085339839722,665862410.1606433,71576561.8607968
2022-03-25 00:00:00 UTC,1.6280348441252803,675279536.9668591,77664269.54713665
2022-03-26 00:00:00 UTC,1.5734703491469826,651254374.5451835,61772421.5793587
2022-03-27 00:00:00 UTC,1.6283758477390917,674452852.8178221,49990598.255544886
2022-03-28 00:00:00 UTC,1.7496870853646915,724124793.4291289,119414373.11942247
2022-03-29 00:00:00 UTC,1.7216946276025202,720247865.0288856,106746164.34950706
2022-03-30 00:00:00 UTC,1.792423975440649,741042609.3354366,135481557.0636806
2022-03-31 00:00:00 UTC,1.8430555289509085,764653446.6107053,110003916.8950979
2022-04-01 00:00:00 UTC,1.7759559187924314,730581003.8902227,128438973.30826694
2022-04-02 00:00:00 UTC,1.8808533788245534,776572877.7741705,103344338.97698194
2022-04-03 00:00:00 UTC,1.9210360925394603,796099770.127949,215150977.74014294
2022-04-04 00:00:00 UTC,1.97362266681588,814178772.2270434,142487015.4312353
2022-04-05 00:00:00 UTC,1.8965470807016784,782253514.7177118,131756016.77710661
2022-04-06 00:00:00 UTC,1.8378787299341053,762911350.8354169,93817522.8010784
2022-04-07 00:00:00 UTC,1.6166774208288897,669580467.3956124,137134713.30081657
2022-04-08 00:00:00 UTC,1.6605474479810363,687500111.4186006,72609584.11704087
2022-04-09 00:00:00 UTC,1.5788764384360456,648252579.4403688,69367107.05595426
2022-04-10 00:00:00 UTC,1.6661646944143333,687417182.3733146,61524334.8379084
2022-04-11 00:00:00 UTC,1.5927094727511115,662194571.10316,45983691.14888205
2022-04-12 00:00:00 UTC,1.456720839212366,602980186.649049,81252937.8213329
2022-04-13 00:00:00 UTC,1.5180560110464503,625759535.5204619,65337827.96978987
2022-04-14 00:00:00 UTC,1.5517149513819057,644488267.5214013,51496179.79943281
2022-04-15 00:00:00 UTC,1.5147643034855058,629421707.4709997,61737081.026848964
2022-04-16 00:00:00 UTC,1.5196155187142755,630559783.8629333,54469063.177636
2022-04-17 00:00:00 UTC,1.5149031166727982,628989484.1485008,36632150.193474315
2022-04-18 00:00:00 UTC,1.463982104026514,604953598.9530599,37780024.153138
2022-04-19 00:00:00 UTC,1.4958236109492942,619953718.9295357,50716324.51356889
2022-04-20 00:00:00 UTC,1.5400875920958805,638574845.8318491,43786290.0517947
2022-04-21 00:00:00 UTC,1.5406936529573523,637452200.8702216,55195020.34563172
2022-04-22 00:00:00 UTC,1.4914604232180941,619855794.5546416,78571923.70775598
2022-04-23 00:00:00 UTC,1.4754822796914135,613410227.6085691,76661864.3867043
2022-04-24 00:00:00 UTC,1.446345747282021,601265580.563995,37433598.868177526
2022-04-25 00:00:00 UTC,1.41809416964355,590262042.930091,27833424.751596972
2022-04-26 00:00:00 UTC,1.416274664212923,587300614.5117246,49888711.37693778
2022-04-27 00:00:00 UTC,1.2860033239081827,532863046.20361495,44249015.9147373
2022-04-28 00:00:00 UTC,1.3220399730313324,548314650.8752974,45221061.41382206
2022-04-29 00:00:00 UTC,1.3024091606490438,539235211.5521917,55761832.07512241
2022-04-30 00:00:00 UTC,1.25940712753717,524789699.3580011,46781755.3233373
2022-05-01 00:00:00 UTC,1.1263449272448391,465153835.2393833,81343271.46375519
2022-05-02 00:00:00 UTC,1.1607843944745173,480961593.88431674,69649115.03669928
2022-05-03 00:00:00 UTC,1.1763058969191935,488075418.50461066,54658703.66986458
2022-05-04 00:00:00 UTC,1.1704136018400366,486167033.98802423,61154389.41562052
2022-05-05 00:00:00 UTC,1.2863051256548639,535272472.55171585,50040033.102381885
2022-05-06 00:00:00 UTC,1.289315885734272,531959948.5408985,183067756.532664
2022-05-07 00:00:00 UTC,1.3648208913598234,566299932.7026095,218574078.2184643
2022-05-08 00:00:00 UTC,1.3046633397505913,542212937.8036824,118566886.74051316
2022-05-09 00:00:00 UTC,1.298244699616274,540298879.8937819,91143382.84717093
2022-05-10 00:00:00 UTC,1.0337274387682256,435232128.2600368,173069249.4124225
2022-05-11 00:00:00 UTC,1.043339799898553,429605753.8302834,179707730.61667874
2022-05-12 00:00:00 UTC,1.0230680201974316,418584351.3153966,248966482.72223803
2022-05-13 00:00:00 UTC,0.8098162650469527,336807268.47380203,143310591.65463245
2022-05-14 00:00:00 UTC,0.9178447570647557,384762345.32253385,98743713.99064596
2022-05-15 00:00:00 UTC,0.9441097893968043,390513669.9465718,90282561.2321953
2022-05-16 00:00:00 UTC,0.9775455418733174,405438989.96765405,62981281.83277955
2022-05-17 00:00:00 UTC,0.9198009982103824,381977072.53143626,55026916.529702544
2022-05-18 00:00:00 UTC,0.9617210541247152,398850939.6376161,54389849.04294319
2022-05-19 00:00:00 UTC,0.9052124337973585,379063982.5371694,63784766.761738755
2022-05-20 00:00:00 UTC,0.9324670427898545,387533401.25037646,65973898.85192357
2022-05-21 00:00:00 UTC,0.9185197419976533,381114920.92930925,53241692.974717505
2022-05-22 00:00:00 UTC,0.9638621670289391,400572895.69489676,42422379.64396467
2022-05-23 00:00:00 UTC,0.9990179463030586,414599140.3001693,56893949.37167399
2022-05-24 00:00:00 UTC,0.9530459874791062,395347552.1727769,62131852.68517056
2022-05-25 00:00:00 UTC,0.9940634379268963,411467000.2221647,60187806.176522054
2022-05-26 00:00:00 UTC,0.9692298661985449,402747933.5530322,46748040.78544884
2022-05-27 00:00:00 UTC,0.9178742698805507,380692127.64705175,68607051.59145893
2022-05-28 00:00:00 UTC,0.8963630867510852,372031439.5849566,62495545.72011554
2022-05-29 00:00:00 UTC,0.9184509426554553,382558535.45131,41366333.57938492
2022-05-30 00:00:00 UTC,0.9214255512055173,382151111.73620605,38080475.79306639
2022-05-31 00:00:00 UTC,1.0046713265577796,416343878.5462946,57577075.254620634
2022-06-01 00:00:00 UTC,0.9687045531819121,403195908.79224837,74935585.09667453
2022-06-02 00:00:00 UTC,0.953288156113856,392835337.06925493,77344151.93864563
2022-06-03 00:00:00 UTC,0.9307188998674821,439191280.0307559,103485083.89710052
2022-06-04 00:00:00 UTC,0.8731205022605287,417515369.5396531,76783808.45571226
2022-06-05 00:00:00 UTC,0.8692820927021063,419187343.6105156,43464122.357371636
2022-06-06 00:00:00 UTC,0.8591532989466799,416071129.48754567,36258289.09687641
2022-06-07 00:00:00 UTC,0.8735369948139268,426704879.63950485,59333098.001251124
2022-06-08 00:00:00 UTC,0.8496434248066922,435741904.7193579,53913347.9869846
2022-06-09 00:00:00 UTC,0.8180661778199803,421458570.53991604,54179588.776186794
2022-06-10 00:00:00 UTC,0.8013068179306777,425193741.8365097,40371208.06805389
2022-06-11 00:00:00 UTC,0.7593116051694243,403111015.71075356,48443756.78181704
2022-06-12 00:00:00 UTC,0.6938376492629151,368305943.49546003,46713919.70902102
2022-06-13 00:00:00 UTC,0.6522305946012075,351782643.2263308,60787373.14051971
2022-06-14 00:00:00 UTC,0.5987381028756716,316464066.17439765,91404053.4193361
2022-06-15 00:00:00 UTC,0.5938347306351056,317123642.46726316,53859520.71701255
2022-06-16 00:00:00 UTC,0.6283094382391399,337694686.72845525,72035445.01467738
2022-06-17 00:00:00 UTC,0.5775213032202113,309453042.1379008,58729628.94331064
2022-06-18 00:00:00 UTC,0.589776852833243,317763737.30920076,40080878.61561513
2022-06-19 00:00:00 UTC,0.5530416774475572,296163138.1699028,33930294.57154687
2022-06-20 00:00:00 UTC,0.5787634274441219,310945008.7312324,43889853.97396519
2022-06-21 00:00:00 UTC,0.6892984364053854,370891458.0208786,160841407.5853168
2022-06-22 00:00:00 UTC,0.6884109828050871,369800400.1467064,120362531.8344698
2022-06-23 00:00:00 UTC,0.6874556205955799,369670064.16971344,106589992.36135174
2022-06-24 00:00:00 UTC,0.7131335213190229,384546886.6440631,47637560.6457368
2022-06-25 00:00:00 UTC,0.7603722826671954,412108406.54560316,73991202.07774208
2022-06-26 00:00:00 UTC,0.7288870511781156,393262032.9360695,47905163.307309166
2022-06-27 00:00:00 UTC,0.6970557957505448,375590819.2170708,76554759.70214047
2022-06-28 00:00:00 UTC,0.6737168759371729,367813245.9879283,45709794.64535919
2022-06-29 00:00:00 UTC,0.7419516306248413,404554763.58452123,256355717.69765872
2022-06-30 00:00:00 UTC,0.705958305361243,387323505.0249527,80250959.91987486
2022-07-01 00:00:00 UTC,0.6995847240104558,377518309.3893459,108006197.77948767
